2020-11-03 11:04:19 INFO  Log4j:34 - 
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Asia Pacific
2020-11-03 11:05:52 INFO  Log4j:85 - [Afghanistan]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Afghanistan, Bangladesh]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Asia Pacific
2020-11-03 11:05:52 INFO  Log4j:85 - [Afghanistan, Bangladesh]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Afghanistan, Bangladesh, Bhutan]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Asia Pacific
2020-11-03 11:05:52 INFO  Log4j:85 - [Afghanistan, Bangladesh, Bhutan]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Afghanistan, Bangladesh, Bhutan, India]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Asia Pacific
2020-11-03 11:05:52 INFO  Log4j:85 - [Afghanistan, Bangladesh, Bhutan, India]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Afghanistan, Bangladesh, Bhutan, India, Maldives]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Asia Pacific
2020-11-03 11:05:52 INFO  Log4j:85 - [Afghanistan, Bangladesh, Bhutan, India, Maldives]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Asia Pacific
2020-11-03 11:05:52 INFO  Log4j:85 - [Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Asia Pacific
2020-11-03 11:05:52 INFO  Log4j:85 - [Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Asia Pacific
2020-11-03 11:05:52 INFO  Log4j:85 - [Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka]}}
